end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	intensity	category	associated_gene	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4438223_r000923	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000922	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000922	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4438223	4438222	4438223	+	8.577511684	P	SLIV_20045	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4440458_r000924	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000923	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000923	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4440458	4440457	4440458	+	4.304926942	P	SLIV_20055	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4457782_r000925	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000924	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000924	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4457782	4457781	4457782	+	0.738576768	C	SLIV_20150	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4459126_r000926	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000925	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000925	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4459126	4459125	4459126	+	20.76973999	P	SLIV_20150	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4461353_r000927	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000926	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000926	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4461353	4461352	4461353	+	0.537192948	P	SLIV_20170	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4462869_r000928	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000927	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000927	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4462869	4462868	4462869	-	-1.858279388	P	SLIV_20185	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4468993_r000929	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000928	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000928	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4468993	4468992	4468993	-	-0.291000692	A	SLIV_20205	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4469040_r000930	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000929	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000929	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4469040	4469039	4469040	+	0.634193179	P	SLIV_20205	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4472803_r000931	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000930	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000930	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4472803	4472802	4472803	+	4.119326414	P	SLIV_20225	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4477985_r000932	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000931	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000931	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4477985	4477984	4477985	+	0.970002307	P	SLIV_20245	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4486545_r000933	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000932	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000932	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4486545	4486544	4486545	+	1.044852464	P	SLIV_20280	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4501936_r000934	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000933	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000933	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4501936	4501935	4501936	-	-2.358047258	S	SLIV_t20370	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4501991_r000935	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000934	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000934	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4501991	4501990	4501991	-	-10.28940781	P	SLIV_t20370	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4504641_r000936	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000935	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000935	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4504641	4504640	4504641	-	-0.291000692	P	SLIV_20390	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4507294_r000937	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000936	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000936	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4507294	4507293	4507294	+	1.873046104	C	SLIV_20395	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4507798_r000938	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000937	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000937	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4507798	4507797	4507798	+	2.895748493	P	SLIV_20395	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4508239_r000939	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000938	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000938	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4508239	4508238	4508239	+	0.723810051	A	SLIV_20400	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4511079_r000940	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000939	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000939	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4511079	4511078	4511079	+	0.574618026	P	SLIV_20415	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4514085_r000941	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000940	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000940	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4514085	4514084	4514085	-	-1.701704004	P	SLIV_20435	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4518107_r000942	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000941	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000941	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4518107	4518106	4518107	-	-0.395384281	A	SLIV_20450	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4521906_r000943	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000942	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000942	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4521906	4521905	4521906	-	-10.21174889	P	SLIV_20470	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4530244_r000944	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000943	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000943	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4530244	4530243	4530244	-	-16.5063308	P	SLIV_20495	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4531636_r000945	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000944	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000944	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4531636	4531635	4531636	+	557.8097234	N	-	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4538688_r000946	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000945	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000945	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4538688	4538687	4538688	+	0.634193179	A	SLIV_20535	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4539170_r000947	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000946	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000946	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4539170	4539169	4539170	+	0.291000692	A	SLIV_20535	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4540554_r000948	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000947	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000947	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4540554	4540553	4540554	+	1.119194332	N	-	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4541010_r000949	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000948	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000948	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4541010	4541009	4541010	+	178.3640039	P	SLIV_20540	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4541546_r000950	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000949	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000949	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4541546	4541545	4541546	+	32.11954261	P	SLIV_20545	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4547296_r000951	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000950	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000950	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4547296	4547295	4547296	+	0.477617796	C	SLIV_20570	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4550273_r000952	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000951	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000951	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4550273	4550272	4550273	+	31.80435869	P	SLIV_20570	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4556781_r000953	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000952	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000952	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4556781	4556780	4556781	+	0.925193871	P	SLIV_20585	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4556921_r000954	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000953	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000953	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4556921	4556920	4556921	+	257.5389296	P	SLIV_t20590	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4567285_r000955	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000954	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000954	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4567285	4567284	4567285	-	-0.485001154	P	SLIV_20660	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4567559_r000956	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000955	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000955	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4567559	4567558	4567559	+	0.343192487	P	SLIV_20655	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4576828_r000957	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000956	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000956	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4576828	4576827	4576828	-	-1.350619872	P	SLIV_20710	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4579078_r000958	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000957	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000957	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4579078	4579077	4579078	+	0.343192487	A	SLIV_20720	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4580324_r000959	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000958	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000958	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4580324	4580323	4580324	-	-126.7415564	P	SLIV_20725	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4585750_r000960	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000959	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000959	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4585750	4585749	4585750	+	4.052367904	P	SLIV_20745	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4588008_r000961	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000960	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000960	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4588008	4588007	4588008	+	6.119922757	P	SLIV_20750	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_4588592_r000962	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000961	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000961	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4588592	4588591	4588592	-	-0.79815192	P	SLIV_20760	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4588756_r000963	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000962	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000962	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4588756	4588755	4588756	+	1.067510826	P	SLIV_20755	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4588864_r000964	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000963	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000963	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4588864	4588863	4588864	+	0.335809128	S	SLIV_20755	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4589694_r000965	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000964	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000964	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4589694	4589693	4589694	+	1.902579536	A	SLIV_20765	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4614358_r000966	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000965	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000965	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4614358	4614357	4614358	+	6.031830748	P	SLIV_20880	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4615452_r000967	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000966	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000966	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4615452	4615451	4615452	+	0.477617796	P	SLIV_20890	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_4617104_r000968	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000967	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000967	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	4617104	4617103	4617104	+	2.865706773	C	SLIV_20905	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
