end_id	source_record_id	source_end_id	author_tep_id	source_id	species	sample_id	assay	evidence_class	replicon_label	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	abundance	category	associated_gene	folding_free_energy_kcal_mol	average_readthrough_fraction	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3329502_r000656	TEP-0655	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000655	TEP-0655	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3329502	3329501	3329502	-	-12.39311672	P	CRV15_13965	-24.55	1.0396235843016854	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3332678_r000657	TEP-0656	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000656	TEP-0656	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3332678	3332677	3332678	+	12.76744049	Pre	CRV15_13975	-10.4	20.555899702024224	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3335452_r000658	TEP-0657	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000657	TEP-0657	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3335452	3335451	3335452	+	26.226064	P	CRV15_13995	-32.04	0.15400152095885775	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3339501_r000659	TEP-0658	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000658	TEP-0658	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3339501	3339500	3339501	-	-186.3865399	P	CRV15_14020	-33.96	0.009606568997713862	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3339780_r000660	TEP-0659	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000659	TEP-0659	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3339780	3339779	3339780	-	-6.490435203	P	CRV15_14025	-22.27	0.8738337511656404	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3351145_r000661	TEP-0660	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000660	TEP-0660	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3351145	3351144	3351145	-	-3.129199025	P	CRV15_14060	-33.22	0.13001636863001725	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3352481_r000662	TEP-0661	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000661	TEP-0661	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3352481	3352480	3352481	-	-42.92442344	P	CRV15_14065	-30.92	0.17447149924618652	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3352579_r000663	TEP-0662	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000662	TEP-0662	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3352579	3352578	3352579	-	-13.03504929	S	CRV15_14065	-18.75	0.1997432795135645	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3353743_r000664	TEP-0663	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000663	TEP-0663	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3353743	3353742	3353743	-	-1.821261893	P	CRV15_14070	-21.87	0.850301655938206	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3354320_r000665	TEP-0664	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000664	TEP-0664	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3354320	3354319	3354320	-	-16.62010857	S	CRV15_14075	-7.46	1.3808061742936633	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3354351_r000666	TEP-0665	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000665	TEP-0665	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3354351	3354350	3354351	-	-18.02108186	P	CRV15_14075	-13.87	1.71014286746641	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3354441_r000667	TEP-0666	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000666	TEP-0666	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3354441	3354440	3354441	-	-2.370158308	S	CRV15_14075	-14.47	5.8672159830311355	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3354912_r000668	TEP-0667	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000667	TEP-0667	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3354912	3354911	3354912	+	10.64464094	Pre	CRV15_14080	-22.14	0.736584961596749	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3354934_r000669	TEP-0668	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000668	TEP-0668	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3354934	3354933	3354934	+	5.092747533	Pre	CRV15_14080	-17.83	0.5546930975037421	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3357664_r000670	TEP-0669	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000669	TEP-0669	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3357664	3357663	3357664	+	2.510802113	P	CRV15_14080	-16.62	0.039095776890672125	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3363166_r000671	TEP-0670	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000670	TEP-0670	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3363166	3363165	3363166	+	17.50611429	S	CRV15_14105	-13.44	0.41290181821428473	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3363191_r000672	TEP-0671	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000671	TEP-0671	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3363191	3363190	3363191	+	57.61984078	P	CRV15_14105	-17.77	0.4381642617980415	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3363213_r000673	TEP-0672	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000672	TEP-0672	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3363213	3363212	3363213	+	31.02930987	S	CRV15_14105	-13.16	0.4491019822875948	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3364021_r000674	TEP-0673	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000673	TEP-0673	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3364021	3364020	3364021	+	27.37310729	P	CRV15_14115	-8.39	0.583141174871787	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3364309_r000675	TEP-0674	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000674	TEP-0674	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3364309	3364308	3364309	+	11.38507443	S	CRV15_14120	-12.2	0.0076551929041828275	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3364328_r000676	TEP-0675	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000675	TEP-0675	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3364328	3364327	3364328	+	37.75671066	P	CRV15_14120	-36.19	0.009051451932940949	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3373376_r000677	TEP-0676	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000676	TEP-0676	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3373376	3373375	3373376	+	5.977110442	N	N	-13.28	3.15401965461638	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3378378_r000678	TEP-0677	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000677	TEP-0677	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3378378	3378377	3378378	+	10.45146106	Pre	CRV15_14195	-17.29	8.717298635145658	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3380143_r000679	TEP-0678	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000678	TEP-0678	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3380143	3380142	3380143	-	-3.837346476	S	CRV15_14200	-13.3	0.12059629084718607	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3380254_r000680	TEP-0679	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000679	TEP-0679	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3380254	3380253	3380254	-	-18.77519415	P	CRV15_14200	-27.39	0.2674106259834205	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3380288_r000681	TEP-0680	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000680	TEP-0680	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3380288	3380287	3380288	-	-3.749238747	S	CRV15_14200	-28.36	0.28518127397370474	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3380313_r000682	TEP-0681	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000681	TEP-0681	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3380313	3380312	3380313	+	2.88184026	P	CRV15_14195	-15.84	0.3694604182081975	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3381345_r000683	TEP-0682	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000682	TEP-0682	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3381345	3381344	3381345	-	-3.340986137	Pre	CRV15_14200	-16.66	11.34034446512633	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3401921_r000684	TEP-0683	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000683	TEP-0683	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3401921	3401920	3401921	+	124.5490278	P	CRV15_14265	-18.98	0.34422814541019975	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3403530_r000685	TEP-0684	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000684	TEP-0684	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3403530	3403529	3403530	+	36.11166422	P	CRV15_14275	-11.35	0.5719593950029982	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3403698_r000686	TEP-0685	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000685	TEP-0685	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3403698	3403697	3403698	+	5.782287752	S	CRV15_14275	-23.77	0.109521439854047	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3403710_r000687	TEP-0686	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000686	TEP-0686	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3403710	3403709	3403710	-	-120.7953969	P	CRV15_14285	-22.51	0.0302850441483096	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3403715_r000688	TEP-0687	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000687	TEP-0687	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3403715	3403714	3403715	+	13.08594256	S	CRV15_14280	-11.59	0.08814352867118212	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3403758_r000689	TEP-0688	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000688	TEP-0688	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3403758	3403757	3403758	+	208.0173232	P	CRV15_14280	-29.15	0.10031743404776798	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3403860_r000690	TEP-0689	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000689	TEP-0689	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3403860	3403859	3403860	+	14.39223688	S	CRV15_14280	-17.14	0.09107680856481115	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3403966_r000691	TEP-0690	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000690	TEP-0690	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3403966	3403965	3403966	+	5.65860837	S	CRV15_14280	-14.1	0.15161628991021825	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3415491_r000692	TEP-0691	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000691	TEP-0691	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3415491	3415490	3415491	-	-8.028766678	P	CRV15_14335	-17.71	0.00498171624417792	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3415552_r000693	TEP-0692	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000692	TEP-0692	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3415552	3415551	3415552	-	-2.156728387	S	CRV15_14335	-20.05	0.09441890509271265	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3419451_r000694	TEP-0693	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000693	TEP-0693	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3419451	3419450	3419451	+	21.77907098	N	N	-17.45	1.6258438312091976	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3419610_r000695	TEP-0694	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000694	TEP-0694	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3419610	3419609	3419610	+	9.955100722	Pre	CRV15_14345	-7.78	0.7517578870880238	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3421447_r000696	TEP-0695	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000695	TEP-0695	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3421447	3421446	3421447	-	-29.55829976	P	CRV15_14350	-21.6	1.5113960992907522	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3426608_r000697	TEP-0696	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000696	TEP-0696	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3426608	3426607	3426608	+	15.77460294	P	CRV15_14370	-12.69	0.07900506353832851	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3426663_r000698	TEP-0697	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000697	TEP-0697	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3426663	3426662	3426663	+	13.50623116	S	CRV15_14370	-35.23	0.0705944320018853	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3429478_r000699	TEP-0698	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000698	TEP-0698	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3429478	3429477	3429478	+	7.020724387	P	CRV15_14400	-21.8	1.0550039433275005	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_3446998_r000700	TEP-0699	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000699	TEP-0699	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3446998	3446997	3446998	+	68.76030574	P	CRV15_14455	-38.5	0.020160279448949974	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_3447025_r000701	TEP-0700	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000700	TEP-0700	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	3447025	3447024	3447025	-	-23.83072722	N	N	-16.07	0.15795293913010175	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
