end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	gene_upstream	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2428626_r000525	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000524	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000524	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2428626	2428625	2428626	-	prtA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2430484_r000526	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000525	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000525	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2430484	2430483	2430484	-	prtC	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2432069_r000527	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000526	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000526	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2432069	2432068	2432069	-	prtB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2438240_r000528	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000527	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000527	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2438240	2438239	2438240	-	inh	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2438722_r000529	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000528	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000528	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2438722	2438721	2438722	-	prtG	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2440556_r000530	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000529	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000529	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2440556	2440555	2440556	-	ytfG	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2446269_r000531	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000530	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000530	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2446269	2446268	2446269	+	srfB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2448719_r000532	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000531	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000531	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2448719	2448718	2448719	+	srfC	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2453282_r000533	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000532	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000532	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2453282	2453281	2453282	+	Dda3937_04334	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2463680_r000534	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000533	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000533	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2463680	2463679	2463680	+	sgaT	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2465864_r000535	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000534	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000534	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2465864	2465863	2465864	-	Dda3937_01631	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2467506_r000536	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000535	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000535	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2467506	2467505	2467506	+	Dda3937_01629	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2471421_r000537	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000536	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000536	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2471421	2471420	2471421	+	fnr	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2472501_r000538	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000537	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000537	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2472501	2472500	2472501	-	pntB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2472525_r000539	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000538	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000538	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2472525	2472524	2472525	+	uspE	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2476980_r000540	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000539	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000539	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2476980	2476979	2476980	-	kdsA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2477007_r000541	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000540	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000540	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2477007	2477006	2477007	+	ydgH	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2483946_r000542	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000541	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000541	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2483946	2483945	2483946	+	ispE	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2485041_r000543	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000542	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000542	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2485041	2485040	2485041	+	prsA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2489821_r000544	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000543	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000543	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2489821	2489820	2489821	+	ychF	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2490565_r000545	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000544	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000544	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2490565	2490564	2490565	-	xynA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2507738_r000546	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000545	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000545	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2507738	2507737	2507738	-	dspF	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2514423_r000547	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000546	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000546	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2514423	2514422	2514423	+	Dda3937_02944	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2516325_r000548	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000547	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000547	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2516325	2516324	2516325	+	hrpW	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2516699_r000549	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000548	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000548	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2516699	2516698	2516699	+	orfC	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2517453_r000550	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000549	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000549	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2517453	2517452	2517453	-	hrpK	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2520662_r000551	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000550	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000550	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2520662	2520661	2520662	+	Dda3937_02938	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2522432_r000552	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000551	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000551	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2522432	2522431	2522432	+	Dda3937_02937	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2539573_r000553	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000552	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000552	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2539573	2539572	2539573	-	dadA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2542767_r000554	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000553	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000553	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2542767	2542766	2542767	-	fadR	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2542795_r000555	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000554	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000554	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2542795	2542794	2542795	+	ycgB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2545141_r000556	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000555	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000555	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2545141	2545140	2545141	+	dsbB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2545860_r000557	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000556	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000556	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2545860	2545859	2545860	-	ycgM	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2548986_r000558	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000557	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000557	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2548986	2548985	2548986	+	minD	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2549207_r000559	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000558	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000558	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2549207	2549206	2549207	-	rnd	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2549242_r000560	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000559	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000559	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2549242	2549241	2549242	+	minE	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2556448_r000561	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000560	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000560	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2556448	2556447	2556448	+	yoaB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2562347_r000562	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000561	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000561	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2562347	2562346	2562347	-	yoaE	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2567270_r000563	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000562	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000562	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2567270	2567269	2567270	+	manZ	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2569678_r000564	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000563	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000563	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2569678	2569677	2569678	-	cspC	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2572800_r000565	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000564	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000564	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2572800	2572799	2572800	-	kdgF	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2575335_r000566	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000565	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000565	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2575335	2575334	2575335	+	kduD	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2581500_r000567	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000566	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000566	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2581500	2581499	2581500	+	togB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_2585857_r000568	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000567	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000567	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2585857	2585856	2585857	-	osmE	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_2585887_r000569	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000568	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000568	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	2585887	2585886	2585887	+	ydjN	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
