end_id	source_record_id	source_end_id	author_tep_id	source_id	species	sample_id	assay	evidence_class	published_reference_accession	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	category	associated_gene	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2320996_r000303	TEP-302	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000302	TEP-302	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2320996	2320995	2320996	-	U	HTZ78_10870	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2321066_r000304	TEP-303	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000303	TEP-303	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2321066	2321065	2321066	-	U	HTZ78_10870	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2325946_r000305	TEP-304	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000304	TEP-304	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2325946	2325945	2325946	-	P	HTZ78_10890	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2327276_r000306	TEP-305	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000305	TEP-305	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2327276	2327275	2327276	+	U	HTZ78_10900	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2354058_r000307	TEP-306	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000306	TEP-306	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2354058	2354057	2354058	+	U	HTZ78_10930	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2355919_r000308	TEP-307	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000307	TEP-307	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2355919	2355918	2355919	+	P	HTZ78_10930	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2373737_r000309	TEP-308	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000308	TEP-308	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2373737	2373736	2373737	-	P	HTZ78_11040	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2375366_r000310	TEP-309	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000309	TEP-309	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2375366	2375365	2375366	+	P	tRNA29-Leu	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2390045_r000311	TEP-310	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000310	TEP-310	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2390045	2390044	2390045	+	P	HTZ78_11115	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2398706_r000312	TEP-311	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000311	TEP-311	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2398706	2398705	2398706	-	N	-	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2398892_r000313	TEP-312	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000312	TEP-312	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2398892	2398891	2398892	+	P	HTZ78_11150	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2412584_r000314	TEP-313	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000313	TEP-313	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2412584	2412583	2412584	+	P	HTZ78_11225	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2416757_r000315	TEP-314	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000314	TEP-314	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2416757	2416756	2416757	-	A	HTZ78_11245	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2433199_r000316	TEP-315	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000315	TEP-315	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2433199	2433198	2433199	-	P	tRNA30-Pro	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2442539_r000317	TEP-316	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000316	TEP-316	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2442539	2442538	2442539	-	P	HTZ78_11390	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2445171_r000318	TEP-317	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000317	TEP-317	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2445171	2445170	2445171	-	P	HTZ78_11395	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2457601_r000319	TEP-318	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000318	TEP-318	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2457601	2457600	2457601	+	P	HTZ78_11440	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2462634_r000320	TEP-319	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000319	TEP-319	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2462634	2462633	2462634	+	P	HTZ78_11470	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2480367_r000321	TEP-320	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000320	TEP-320	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2480367	2480366	2480367	-	P	HTZ78_11550	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2502828_r000322	TEP-321	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000321	TEP-321	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2502828	2502827	2502828	-	P	HTZ78_11645	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2514296_r000323	TEP-322	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000322	TEP-322	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2514296	2514295	2514296	+	P	HTZ78_11695	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2517523_r000324	TEP-323	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000323	TEP-323	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2517523	2517522	2517523	+	U	HTZ78_11720	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2526543_r000325	TEP-324	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000324	TEP-324	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2526543	2526542	2526543	+	P	HTZ78_11805	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2527917_r000326	TEP-325	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000325	TEP-325	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2527917	2527916	2527917	+	P	HTZ78_11810	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2551236_r000327	TEP-326	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000326	TEP-326	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2551236	2551235	2551236	+	P	HTZ78_11955	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2552802_r000328	TEP-327	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000327	TEP-327	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2552802	2552801	2552802	+	S	HTZ78_11965	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2552872_r000329	TEP-328	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000328	TEP-328	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2552872	2552871	2552872	+	P	HTZ78_11965	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2564884_r000330	TEP-329	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000329	TEP-329	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2564884	2564883	2564884	+	P	HTZ78_12020	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2568689_r000331	TEP-330	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000330	TEP-330	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2568689	2568688	2568689	-	P	tRNA31-Gly	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2577371_r000332	TEP-331	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000331	TEP-331	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2577371	2577370	2577371	+	P	HTZ78_12080	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2579312_r000333	TEP-332	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000332	TEP-332	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2579312	2579311	2579312	-	A	HTZ78_12085	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2583832_r000334	TEP-333	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000333	TEP-333	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2583832	2583831	2583832	-	P	HTZ78_12110	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2585240_r000335	TEP-334	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000334	TEP-334	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2585240	2585239	2585240	-	P	HTZ78_12120	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2589685_r000336	TEP-335	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000335	TEP-335	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2589685	2589684	2589685	-	P	HTZ78_12145	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2604714_r000337	TEP-336	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000336	TEP-336	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2604714	2604713	2604714	-	P	HTZ78_12205	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2638934_r000338	TEP-337	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000337	TEP-337	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2638934	2638933	2638934	-	P	HTZ78_12350	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2646505_r000339	TEP-338	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000338	TEP-338	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2646505	2646504	2646505	-	P	HTZ78_12380	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2667711_r000340	TEP-339	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000339	TEP-339	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2667711	2667710	2667711	-	A	HTZ78_12480	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2672980_r000341	TEP-340	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000340	TEP-340	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2672980	2672979	2672980	+	P	HTZ78_12490	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2681822_r000342	TEP-341	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000341	TEP-341	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2681822	2681821	2681822	+	P	HTZ78_12510	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2718786_r000343	TEP-342	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000342	TEP-342	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2718786	2718785	2718786	-	A	HTZ78_12670	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2719964_r000344	TEP-343	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000343	TEP-343	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2719964	2719963	2719964	-	A	HTZ78_12680	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2720159_r000345	TEP-344	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000344	TEP-344	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2720159	2720158	2720159	+	I	HTZ78_12680	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2723386_r000346	TEP-345	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000345	TEP-345	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2723386	2723385	2723386	+	P	HTZ78_12685	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2723813_r000347	TEP-346	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000346	TEP-346	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2723813	2723812	2723813	+	P	HTZ78_12690	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2743637_r000348	TEP-347	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000347	TEP-347	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2743637	2743636	2743637	-	P	HTZ78_12780	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2744455_r000349	TEP-348	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000348	TEP-348	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2744455	2744454	2744455	+	A	HTZ78_12785	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2747619_r000350	TEP-349	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000349	TEP-349	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2747619	2747618	2747619	-	P	tRNA32-Trp	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2762634_r000351	TEP-350	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000350	TEP-350	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2762634	2762633	2762634	-	N	-	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2767433_r000352	TEP-351	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000351	TEP-351	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2767433	2767432	2767433	+	P	HTZ78_12895	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2773458_r000353	TEP-352	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000352	TEP-352	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2773458	2773457	2773458	+	U	HTZ78_12940	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_plus_2775439_r000354	TEP-353	BATTER_S1_018_2021_TERMSEQ_CP054306_1_F_000353	TEP-353	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2775439	2775438	2775439	+	P	HTZ78_12940	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_018_BATTER_S1_018_PUBLISHED_TEP_CP054306-1_minus_2783507_r000355	TEP-354	BATTER_S1_018_2021_TERMSEQ_CP054306_1_R_000354	TEP-354	BATTER_S1_018	Synechocystis sp. PCC 7338	BATTER_S1_018_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP054306	CP054306.1	2783507	2783506	2783507	-	P	HTZ78_12980	34054774	10.3389/fmicb.2021.667450	Supplementary Data S2	author Position treated as 1-based; BED start=Position-1
