end_id	source_record_id	site_id	source_id	species	assay	evidence_class	published_replicon	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	observed_log	log_average_read_count	observed_transition_stationary	transition_stationary_average_read_count	log_classification	transition_stationary_classification	terminator_score_log	terminator_score_transition_stationary	metadata_conflict_between_conditions	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_438439_r000794	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_438439	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_438439	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	438439	438438	438439	-	0		1	5789.973333		primary,		2.19921511425292	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_438578_r000795	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_438578	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_438578	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	438578	438577	438578	-	1	34283.03333	0		primary,		2.45587058466999		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_438580_r000796	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_438580	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_438580	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	438580	438579	438580	-	0		1	14005.36667		primary,		2.45587058466999	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_441512_r000797	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_441512	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_441512	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	441512	441511	441512	-	1	210831.6667	1	46237.06667	orphan	orphan	1.13984042232368	1.13984042232368	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_443532_r000798	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_443532	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_443532	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	443532	443531	443532	-	0		1	14289.8		orphan		5.20869664152198	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_443696_r000799	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_443696	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_443696	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	443696	443695	443696	+	1	116269166.7	1	76225433.33	primary,	primary,	1.22976244678798	1.22976244678798	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_444336_r000800	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_444336	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_444336	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	444336	444335	444336	-	1	251767666.7	1	390731000.0	primary,	primary,	1.19242401849871	1.19242401849871	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_444538_r000801	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_444538	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_444538	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	444538	444537	444538	-	0		1	428483.0		primary,		1.13280031735691	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_446405_r000802	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_446405	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_446405	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	446405	446404	446405	-	1	2940.93	1	3523.893333	internal,	internal,	2.32162916944334	2.32162916944334	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_446762_r000803	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_446762	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_446762	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	446762	446761	446762	-	1	5333.296667	1	1042.993	internal,	internal,	2.07398778592541	2.07398778592541	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_447908_r000804	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_447908	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_447908	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	447908	447907	447908	+	1	3461.11	0		internal,		1.32177931488987		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_447910_r000805	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_447910	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_447910	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	447910	447909	447910	+	0		1	503.128		internal,		1.32177931488987	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_448150_r000806	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_448150	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_448150	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	448150	448149	448150	+	1	8073.97	1	848.0823333	internal,	internal,	undefined	undefined	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_448296_r000807	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_448296	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_448296	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	448296	448295	448296	+	1	2842.529333	0		antisense,		1.12244077846548		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_448361_r000808	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_448361	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_448361	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	448361	448360	448361	-	0		1	750.106		internal,		1.29060546940061	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_448507_r000809	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_448507	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_448507	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	448507	448506	448507	-	1	2407.083333	0		internal,		1.25436641136156		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_450540_r000810	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_450540	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_450540	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	450540	450539	450540	+	0		1	585.853		internal,		1.12708474911071	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_451993_r000811	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_451993	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_451993	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	451993	451992	451993	-	1	27037.4	0		primary,		6.23564121775361		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_451994_r000812	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_451994	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_451994	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	451994	451993	451994	-	0		1	2870.006667		primary,		6.23564121775361	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_452712_r000813	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_452712	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_452712	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	452712	452711	452712	-	1	1981.703333	0		internal,		1.56856943393377		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_453008_r000814	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_453008	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_453008	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	453008	453007	453008	-	1	2292.11	0		internal,		1.87021338389436		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_453240_r000815	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_453240	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_453240	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	453240	453239	453240	-	1	1381.311333	0		internal,		1.27450242594482		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_453528_r000816	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_453528	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_453528	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	453528	453527	453528	-	1	6400.993333	0		primary, internal,		2.26328606915375		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_453988_r000817	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_453988	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_453988	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	453988	453987	453988	-	1	1229.501	0		internal,		1.68423112821522		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_454323_r000818	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_454323	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_454323	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	454323	454322	454323	-	1	1180.170667	0		internal,		1.78402544066931		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_454686_r000819	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_454686	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_454686	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	454686	454685	454686	-	1	6099.596667	0		primary, internal,		1.54820244260112		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_454688_r000820	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_454688	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_454688	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	454688	454687	454688	-	0		1	3450.97		internal,		2.12772395485149	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_455056_r000821	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_455056	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_455056	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	455056	455055	455056	-	1	21354.66667	1	1533.708667	primary, internal,	primary, internal,	4.87331919094262	4.87331919094262	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_455189_r000822	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_455189	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_455189	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	455189	455188	455189	-	1	1010.161333	0		internal,		1.02981364102611		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_455553_r000823	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_455553	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_455553	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	455553	455552	455553	-	1	2512.25	0		internal,		1.07474142288369		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_456075_r000824	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_456075	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_456075	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	456075	456074	456075	-	1	4781.34	0		internal,		undefined		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_456321_r000825	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_456321	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_456321	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	456321	456320	456321	-	1	11869.06667	1	1230.96	internal,	internal,	1.56155168890382	1.56155168890382	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_457485_r000826	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_457485	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_457485	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	457485	457484	457485	+	0		1	742.7873333		internal,		1.09158656132936	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_457486_r000827	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_457486	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_457486	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	457486	457485	457486	+	1	6492.55	0		primary, internal,		1.09158656132936		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_458324_r000828	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_458324	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_458324	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	458324	458323	458324	+	1	1304.589667	0		internal,		undefined		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_460264_r000829	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_460264	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_460264	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	460264	460263	460264	+	1	123444.7333	0		internal,		1.62269363799989		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_460295_r000830	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_460295	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_460295	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	460295	460294	460295	+	0		1	1397.025333		internal,		1.83064240131988	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_460655_r000831	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_460655	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_460655	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	460655	460654	460655	+	1	2531.573333	0		internal,		2.29678376801406		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_461488_r000832	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_461488	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_461488	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	461488	461487	461488	+	1	1500.966333	0		internal,		1.10792457634648		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_461643_r000833	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_461643	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_461643	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	461643	461642	461643	+	1	2833.146333	0		internal,		2.38250088259304		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
